deploy_id,ptt,instr,date,datetime,type,quality,latitude,longitude,error_radius,error_semi_major_axis,error_semi_minor_axis,error_ellipse_orientation,offset,offset_orientation,gpe_msd,gpe_u,count,comment
Salsa,167774,Mk10,04:32:18 19-Jun-2017,2017-06-19T04:32:18Z,Argos,B,29.3931,-119.6432,5384,7140,4058,93,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,13:14:37 19-Jun-2017,2017-06-19T13:14:37Z,Argos,1,28.9653,-119.2649,1326,2799,628,78,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,13:27:55 19-Jun-2017,2017-06-19T13:27:55Z,Argos,3,28.9708,-119.2401,221,264,184,60,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,13:30:14 19-Jun-2017,2017-06-19T13:30:14Z,Argos,1,28.9706,-119.2413,647,783,534,143,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,13:30:14 19-Jun-2017,2017-06-19T13:30:14Z,Argos,1,28.969,-119.2477,1056,1699,656,2,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,14:58:10 19-Jun-2017,2017-06-19T14:58:10Z,Argos,2,28.9277,-119.229,398,531,297,164,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,15:04:06 19-Jun-2017,2017-06-19T15:04:06Z,Argos,3,28.9242,-119.2204,165,270,100,103,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,15:07:04 19-Jun-2017,2017-06-19T15:07:04Z,Argos,1,28.9237,-119.238,704,7161,69,102,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,02:26:27 20-Jun-2017,2017-06-20T02:26:27Z,Argos,A,28.6614,-118.9251,339,408,281,29,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,02:34:15 20-Jun-2017,2017-06-20T02:34:15Z,Argos,0,28.655,-118.908,2814,71001,111,77,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,04:16:57 20-Jun-2017,2017-06-20T04:16:57Z,Argos,B,28.6093,-118.8805,5160,7687,3464,86,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,05:08:40 20-Jun-2017,2017-06-20T05:08:40Z,Argos,B,28.6252,-118.8971,8011,16913,3794,128,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,05:44:46 20-Jun-2017,2017-06-20T05:44:46Z,Argos,B,28.5764,-118.8484,7181,13465,3829,133,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,14:23:57 20-Jun-2017,2017-06-20T14:23:57Z,Argos,1,28.008,-118.4531,787,2945,210,99,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,01:07:29 21-Jun-2017,2017-06-21T01:07:29Z,Argos,B,27.3849,-118.1563,7863,12585,4912,115,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,02:25:37 21-Jun-2017,2017-06-21T02:25:37Z,Argos,B,27.3462,-118.1119,6684,12362,3613,111,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,02:43:23 21-Jun-2017,2017-06-21T02:43:23Z,Argos,A,27.5706,-118.8551,1266,4634,345,101,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,03:45:14 21-Jun-2017,2017-06-21T03:45:14Z,Argos,B,27.5688,-118.8556,9958,11725,8457,93,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,15:56:08 21-Jun-2017,2017-06-21T15:56:08Z,Argos,B,27.2728,-119.0596,20254,33973,12075,114,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,02:13:55 22-Jun-2017,2017-06-22T02:13:55Z,Argos,0,27.3253,-120.3559,26189,99600,6886,100,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,02:14:29 22-Jun-2017,2017-06-22T02:14:29Z,Argos,1,27.2574,-120.0369,1091,3249,366,104,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,13:19:22 22-Jun-2017,2017-06-22T13:19:22Z,Argos,B,27.2773,-120.449,20871,25251,17250,105,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,01:01:12 23-Jun-2017,2017-06-23T01:01:12Z,Argos,B,27.2793,-120.4479,23436,31308,17543,108,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,01:44:10 23-Jun-2017,2017-06-23T01:44:10Z,Argos,A,27.2791,-119.7524,1514,8342,274,124,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,01:54:01 23-Jun-2017,2017-06-23T01:54:01Z,Argos,B,27.281,-119.82470000000001,247,1234,49,77,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,02:47:08 23-Jun-2017,2017-06-23T02:47:08Z,Argos,B,27.3097,-119.7791,1177,6950,199,39,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,03:33:49 23-Jun-2017,2017-06-23T03:33:49Z,Argos,B,27.3069,-119.7807,4775,5470,4167,74,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,18:05:31 23-Jun-2017,2017-06-23T18:05:31Z,Argos,0,27.7221,-119.6889,1803,14107,230,111,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,01:14:12 24-Jun-2017,2017-06-24T01:14:12Z,Argos,B,27.7974,-119.6648,24650,34542,17589,116,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,02:26:38 24-Jun-2017,2017-06-24T02:26:38Z,Argos,B,27.8459,-119.7746,18895,184135,1938,165,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,02:49:22 24-Jun-2017,2017-06-24T02:49:22Z,Argos,B,27.9575,-119.8038,4811,13794,1677,160,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,03:26:29 24-Jun-2017,2017-06-24T03:26:29Z,Argos,B,28.0132,-119.7299,1887,4580,777,105,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,13:02:06 24-Jun-2017,2017-06-24T13:02:06Z,Argos,B,28.5934,-119.661,10422,20910,5194,176,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,14:03:39 24-Jun-2017,2017-06-24T14:03:39Z,Argos,1,28.543,-119.6132,538,956,302,44,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,14:12:04 24-Jun-2017,2017-06-24T14:12:04Z,Argos,1,28.5415,-119.6067,782,2923,208,109,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,01:59:29 25-Jun-2017,2017-06-25T01:59:29Z,Argos,B,28.7877,-119.5877,4605,36895,574,94,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,01:45:19 26-Jun-2017,2017-06-26T01:45:19Z,Argos,2,28.3854,-117.9438,435,1094,173,140,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,03:06:26 26-Jun-2017,2017-06-26T03:06:26Z,Argos,2,28.3824,-117.878,366,680,197,83,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,03:10:53 26-Jun-2017,2017-06-26T03:10:53Z,Argos,2,28.389,-117.868,376,465,303,23,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,03:27:29 26-Jun-2017,2017-06-26T03:27:29Z,Argos,B,28.3811,-117.8689,1421,4514,447,30,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,03:49:11 26-Jun-2017,2017-06-26T03:49:11Z,Argos,B,28.381,-117.8696,3093,4016,2381,42,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,05:22:19 26-Jun-2017,2017-06-26T05:22:19Z,Argos,B,28.3657,-117.8364,1138,6036,214,67,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,13:51:45 26-Jun-2017,2017-06-26T13:51:45Z,Argos,A,28.1345,-117.73,1177,3038,455,6,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,13:52:07 26-Jun-2017,2017-06-26T13:52:07Z,Argos,A,28.1334,-117.7297,1055,2564,433,8,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,01:08:38 27-Jun-2017,2017-06-27T01:08:38Z,Argos,B,28.1367,-117.6951,5002,44757,559,55,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,01:10:42 27-Jun-2017,2017-06-27T01:10:42Z,Argos,2,28.0774,-117.807,340,498,231,150,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,01:16:28 27-Jun-2017,2017-06-27T01:16:28Z,Argos,3,28.074,-117.8056,204,247,167,122,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,02:45:09 27-Jun-2017,2017-06-27T02:45:09Z,Argos,A,28.0263,-117.8658,338,404,282,76,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,02:52:57 27-Jun-2017,2017-06-27T02:52:57Z,Argos,2,28.024,-117.8655,259,307,217,144,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,02:55:53 27-Jun-2017,2017-06-27T02:55:53Z,Argos,2,28.0225,-117.8696,282,518,153,64,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,03:23:18 27-Jun-2017,2017-06-27T03:23:18Z,Argos,B,28.0062,-117.8876,725,2496,210,139,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,02:22:55 28-Jun-2017,2017-06-28T02:22:55Z,Argos,B,27.754,-117.9184,3546,151116,83,86,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,02:25:56 28-Jun-2017,2017-06-28T02:25:56Z,Argos,2,27.7657,-117.7914,301,624,145,86,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,02:38:08 28-Jun-2017,2017-06-28T02:38:08Z,Argos,B,27.7627,-117.7915,927,1081,794,88,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,13:28:28 28-Jun-2017,2017-06-28T13:28:28Z,Argos,B,27.71,-117.6345,2564,17194,382,29,NA,NA,NA,NA,NA,NA
Salsa,167774,Mk10,13:35:38 28-Jun-2017,2017-06-28T13:35:38Z,Argos,1,27.8889,-117.525,843,7707,92,80,NA,NA,NA,NA,NA,NA
