DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
Dinga,167773,Mk10,19/05/2017 02:21,Argos,1,36.9316,-122.8279,733,5607,95,80,,,,,,
Dinga,167773,Mk10,19/05/2017 03:11,Argos,B,36.946,-122.8332,2685,4128,1746,92,,,,,,
Dinga,167773,Mk10,19/05/2017 03:33,Argos,B,36.9589,-122.8528,1524,3197,726,21,,,,,,
Dinga,167773,Mk10,19/05/2017 03:50,Argos,B,36.9575,-122.8532,899,1211,666,27,,,,,,
Dinga,167773,Mk10,19/05/2017 04:34,Argos,B,36.9669,-122.8594,1266,1361,1177,51,,,,,,
Dinga,167773,Mk10,20/05/2017 01:02,Argos,B,36.8615,-122.8988,4010,8473,1898,102,,,,,,
Dinga,167773,Mk10,20/05/2017 02:41,Argos,B,36.8856,-122.9493,6867,26036,1811,110,,,,,,
Dinga,167773,Mk10,20/05/2017 03:14,Argos,B,36.8718,-123.1119,10903,17576,6762,122,,,,,,
Dinga,167773,Mk10,20/05/2017 04:16,Argos,B,36.8742,-123.2036,13014,20621,8212,111,,,,,,
Dinga,167773,Mk10,20/05/2017 04:53,Argos,B,36.8789,-123.2055,11477,28548,4614,91,,,,,,
Dinga,167773,Mk10,20/05/2017 05:44,Argos,B,36.8572,-123.1627,2060,33634,126,71,,,,,,
Dinga,167773,Mk10,21/05/2017 01:28,Argos,B,36.7635,-123.8904,9281,16171,5326,104,,,,,,
Dinga,167773,Mk10,21/05/2017 01:40,Argos,B,36.7682,-123.9036,11358,33169,3889,83,,,,,,
Dinga,167773,Mk10,21/05/2017 02:14,Argos,2,36.9085,-123.2266,394,887,174,100,,,,,,
Dinga,167773,Mk10,21/05/2017 03:23,Argos,A,36.9659,-123.2751,780,1925,315,40,,,,,,
Dinga,167773,Mk10,21/05/2017 03:47,Argos,B,36.9814,-123.2894,854,5527,132,57,,,,,,
Dinga,167773,Mk10,21/05/2017 04:33,Argos,B,36.9973,-123.3011,8520,13659,5314,70,,,,,,
Dinga,167773,Mk10,22/05/2017 01:43,Argos,B,36.982,-123.2757,11362,14951,8634,117,,,,,,
Dinga,167773,Mk10,22/05/2017 02:48,Argos,A,36.9719,-123.5602,3438,45571,259,105,,,,,,
Dinga,167773,Mk10,22/05/2017 03:11,Argos,A,36.9719,-123.5664,558,784,396,0,,,,,,
Dinga,167773,Mk10,22/05/2017 03:22,Argos,A,36.9774,-123.5764,605,3243,112,93,,,,,,
Dinga,167773,Mk10,23/05/2017 01:08,Argos,B,37.0235,-123.5808,12047,38540,3765,53,,,,,,
Dinga,167773,Mk10,23/05/2017 01:19,Argos,B,36.9688,-123.6302,7681,19850,2972,63,,,,,,
Dinga,167773,Mk10,23/05/2017 02:23,Argos,2,36.9269,-123.6111,311,1064,90,62,,,,,,
Dinga,167773,Mk10,23/05/2017 02:46,Argos,2,36.9285,-123.6026,485,5122,46,102,,,,,,
Dinga,167773,Mk10,23/05/2017 02:59,Argos,3,36.9252,-123.5999,235,834,66,80,,,,,,
Dinga,167773,Mk10,23/05/2017 03:53,Argos,A,36.9201,-123.6246,2139,15395,297,76,,,,,,
Dinga,167773,Mk10,24/05/2017 02:52,Argos,B,36.9532,-123.6185,16803,376607,749,86,,,,,,
Dinga,167773,Mk10,24/05/2017 03:30,Argos,0,36.9594,-123.59,1780,2957,1071,168,,,,,,
Dinga,167773,Mk10,24/05/2017 03:36,Argos,1,36.9709,-123.5887,570,1116,291,177,,,,,,
Dinga,167773,Mk10,24/05/2017 03:57,Argos,2,36.9667,-123.5923,323,581,179,72,,,,,,
Dinga,167773,Mk10,24/05/2017 04:27,Argos,B,36.9553,-123.5899,3012,3762,2410,84,,,,,,
Dinga,167773,Mk10,25/05/2017 01:36,Argos,A,36.6562,-123.6436,13301,75778,2334,2,,,,,,
Dinga,167773,Mk10,25/05/2017 01:43,Argos,0,36.6992,-123.6424,3855,8250,1801,30,,,,,,
Dinga,167773,Mk10,25/05/2017 02:37,Argos,1,36.6945,-123.6185,671,6953,64,79,,,,,,
Dinga,167773,Mk10,25/05/2017 03:10,Argos,B,36.6957,-123.5962,1996,2339,1702,93,,,,,,
Dinga,167773,Mk10,25/05/2017 03:10,Argos,B,36.6987,-123.5841,2202,3111,1558,83,,,,,,
Dinga,167773,Mk10,25/05/2017 13:10,Argos,2,36.5351,-123.4943,483,601,387,103,,,,,,
Dinga,167773,Mk10,25/05/2017 13:52,Argos,B,36.5301,-123.4908,1950,14145,268,85,,,,,,
Dinga,167773,Mk10,25/05/2017 14:35,Argos,B,36.5258,-123.4881,3006,5270,1714,85,,,,,,
Dinga,167773,Mk10,26/05/2017 01:07,Argos,B,36.472,-123.4318,2871,7498,1098,81,,,,,,
Dinga,167773,Mk10,26/05/2017 02:19,Argos,A,36.4578,-123.5274,28432,234411,3448,97,,,,,,
Dinga,167773,Mk10,26/05/2017 02:58,Argos,B,36.441,-123.5065,16003,108136,2368,86,,,,,,
Dinga,167773,Mk10,26/05/2017 04:03,Argos,A,36.4564,-123.4614,472,1244,178,174,,,,,,
Dinga,167773,Mk10,26/05/2017 04:29,Argos,B,36.4557,-123.4511,776,5023,119,150,,,,,,
Dinga,167773,Mk10,26/05/2017 04:30,Argos,B,36.4426,-123.4435,342,515,226,146,,,,,,
Dinga,167773,Mk10,26/05/2017 05:20,Argos,B,36.4368,-123.4366,1120,1661,754,78,,,,,,
Dinga,167773,Mk10,27/05/2017 02:06,Argos,3,36.3827,-123.2545,158,489,51,68,,,,,,
Dinga,167773,Mk10,27/05/2017 02:24,Argos,3,36.381,-123.262,187,619,56,79,,,,,,
Dinga,167773,Mk10,27/05/2017 02:24,Argos,2,36.3829,-123.2562,348,1661,73,94,,,,,,
Dinga,167773,Mk10,27/05/2017 03:51,Argos,2,36.3862,-123.265,428,574,319,78,,,,,,
Dinga,167773,Mk10,27/05/2017 04:01,Argos,2,36.3786,-123.2597,282,425,187,166,,,,,,
Dinga,167773,Mk10,27/05/2017 04:03,Argos,B,36.3764,-123.2646,2020,7065,577,12,,,,,,
Dinga,167773,Mk10,27/05/2017 04:05,Argos,A,36.3914,-123.2548,376,751,187,136,,,,,,
Dinga,167773,Mk10,27/05/2017 05:50,Argos,B,36.3913,-123.2416,4912,7371,3273,96,,,,,,
Dinga,167773,Mk10,27/05/2017 13:33,Argos,A,36.4587,-123.3443,11546,381209,349,86,,,,,,
Dinga,167773,Mk10,28/05/2017 01:50,Argos,B,36.4329,-123.3221,6874,164125,287,58,,,,,,
Dinga,167773,Mk10,28/05/2017 01:57,Argos,B,36.4339,-123.3206,3232,12816,815,63,,,,,,
Dinga,167773,Mk10,28/05/2017 03:43,Argos,A,36.4657,-123.3471,753,5470,103,83,,,,,,
Dinga,167773,Mk10,28/05/2017 03:43,Argos,A,36.4659,-123.3524,298,453,196,104,,,,,,
Dinga,167773,Mk10,28/05/2017 04:38,Argos,B,36.4715,-123.356,3644,4643,2859,91,,,,,,
Dinga,167773,Mk10,29/05/2017 01:27,Argos,B,36.4792,-123.3462,11994,15468,9299,100,,,,,,
Dinga,167773,Mk10,29/05/2017 02:58,Argos,A,36.5135,-123.5063,379,1854,77,120,,,,,,
Dinga,167773,Mk10,29/05/2017 03:10,Argos,B,36.5126,-123.5106,801,1105,580,105,,,,,,
Dinga,167773,Mk10,29/05/2017 03:35,Argos,B,36.5127,-123.5056,957,1274,718,95,,,,,,
Dinga,167773,Mk10,29/05/2017 05:57,Argos,B,36.5097,-123.575,1790,2201,1455,81,,,,,,
Dinga,167773,Mk10,30/05/2017 02:32,Argos,B,36.4973,-123.5509,5480,8309,3613,89,,,,,,
Dinga,167773,Mk10,30/05/2017 02:47,Argos,1,36.2932,-123.3611,703,1026,481,106,,,,,,
Dinga,167773,Mk10,30/05/2017 03:09,Argos,B,36.2927,-123.3605,3970,4924,3200,88,,,,,,
Dinga,167773,Mk10,30/05/2017 03:14,Argos,B,36.2862,-123.3549,2888,8996,926,61,,,,,,
Dinga,167773,Mk10,30/05/2017 04:11,Argos,B,36.2851,-123.3802,1188,1746,808,73,,,,,,
Dinga,167773,Mk10,30/05/2017 13:49,Argos,B,36.2855,-123.6128,3611,4877,2673,87,,,,,,
Dinga,167773,Mk10,30/05/2017 14:04,Argos,B,36.3149,-123.268,6447,26807,1550,99,,,,,,
Dinga,167773,Mk10,31/05/2017 01:22,Argos,A,36.4227,-123.4327,236,449,124,34,,,,,,
Dinga,167773,Mk10,31/05/2017 03:05,Argos,A,36.4173,-123.4305,154,280,84,108,,,,,,
Dinga,167773,Mk10,31/05/2017 03:34,Argos,A,36.429,-123.422,170,342,84,115,,,,,,
Dinga,167773,Mk10,31/05/2017 04:01,Argos,B,36.4291,-123.4221,729,924,575,91,,,,,,
Dinga,167773,Mk10,31/05/2017 13:15,Argos,B,36.4536,-123.6028,3018,3612,2521,60,,,,,,
Dinga,167773,Mk10,01/06/2017 01:31,Argos,A,36.4837,-123.5314,2437,43345,137,93,,,,,,
Dinga,167773,Mk10,01/06/2017 01:58,Argos,0,36.4669,-123.5149,1889,45414,78,79,,,,,,
Dinga,167773,Mk10,01/06/2017 03:35,Argos,1,36.463,-123.4862,696,1316,367,159,,,,,,
Dinga,167773,Mk10,01/06/2017 03:59,Argos,B,36.4633,-123.4866,1665,1973,1404,95,,,,,,
Dinga,167773,Mk10,01/06/2017 04:33,Argos,B,36.4649,-123.4879,2013,2464,1644,88,,,,,,
Dinga,167773,Mk10,01/06/2017 04:58,Argos,B,36.4781,-123.4895,1901,2918,1237,87,,,,,,
Dinga,167773,Mk10,01/06/2017 13:37,Argos,B,36.5215,-123.579,1911,16313,223,140,,,,,,
Dinga,167773,Mk10,02/06/2017 01:01,Argos,B,36.569,-123.5409,1877,6283,560,10,,,,,,
Dinga,167773,Mk10,02/06/2017 01:02,Argos,B,36.5612,-123.5455,1921,8508,433,7,,,,,,
Dinga,167773,Mk10,02/06/2017 03:09,Argos,B,36.4647,-123.5486,1617,6867,380,81,,,,,,
Dinga,167773,Mk10,02/06/2017 03:44,Argos,B,36.5618,-123.5376,2124,13886,325,176,,,,,,
Dinga,167773,Mk10,02/06/2017 04:27,Argos,B,36.5606,-123.5358,2268,5751,894,176,,,,,,
Dinga,167773,Mk10,02/06/2017 04:32,Argos,B,36.5513,-123.5362,2104,4634,955,176,,,,,,
Dinga,167773,Mk10,02/06/2017 05:29,Argos,B,36.5284,-123.533,1068,4831,235,90,,,,,,
Dinga,167773,Mk10,02/06/2017 13:25,Argos,B,36.5043,-123.5665,1879,24890,141,138,,,,,,
Dinga,167773,Mk10,02/06/2017 13:51,Argos,B,36.5225,-123.5813,2820,15133,525,136,,,,,,
Dinga,167773,Mk10,03/06/2017 02:49,Argos,B,36.604,-123.5959,3585,9067,1417,101,,,,,,
Dinga,167773,Mk10,03/06/2017 03:26,Argos,B,36.5393,-123.6726,3382,5352,2136,60,,,,,,
Dinga,167773,Mk10,03/06/2017 03:39,Argos,B,36.5867,-123.6561,2946,4590,1890,80,,,,,,
Dinga,167773,Mk10,03/06/2017 04:11,Argos,B,36.6109,-123.6063,5712,37972,859,117,,,,,,
Dinga,167773,Mk10,03/06/2017 04:21,Argos,B,36.6105,-123.6059,5872,28410,1213,117,,,,,,
Dinga,167773,Mk10,03/06/2017 04:58,Argos,B,36.6079,-123.5799,2374,31475,179,89,,,,,,
Dinga,167773,Mk10,03/06/2017 13:15,Argos,B,36.6391,-123.3458,3044,5664,1636,97,,,,,,
Dinga,167773,Mk10,03/06/2017 13:15,Argos,B,36.6662,-123.3356,3028,6128,1496,89,,,,,,
Dinga,167773,Mk10,03/06/2017 13:28,Argos,B,36.6609,-123.5675,3942,17411,892,93,,,,,,
Dinga,167773,Mk10,04/06/2017 03:03,Argos,B,36.7865,-123.1974,4986,12967,1916,85,,,,,,Lat > 4 deviations from mean
Dinga,167773,Mk10,04/06/2017 03:11,Argos,A,36.6483,-123.6136,169,517,55,90,,,,,,
Dinga,167773,Mk10,04/06/2017 04:01,Argos,B,36.6512,-123.5967,954,1286,707,88,,,,,,
Dinga,167773,Mk10,04/06/2017 04:39,Argos,B,36.652,-123.592,1430,2259,904,83,,,,,,
Dinga,167773,Mk10,04/06/2017 14:29,Argos,B,36.6073,-123.6296,3150,5472,1813,104,,,,,,
Dinga,167773,Mk10,04/06/2017 14:39,Argos,A,36.6113,-123.7189,374,1668,83,149,,,,,,
Dinga,167773,Mk10,04/06/2017 14:39,Argos,B,36.5872,-123.5609,6923,83125,576,97,,,,,,
Dinga,167773,Mk10,05/06/2017 03:40,Argos,B,36.5758,-123.7362,3262,5904,1802,103,,,,,,
Dinga,167773,Mk10,05/06/2017 04:17,Argos,B,36.6018,-123.7378,3373,4873,2333,129,,,,,,
Dinga,167773,Mk10,05/06/2017 04:25,Argos,B,36.5551,-123.6123,5106,18819,1385,95,,,,,,
Dinga,167773,Mk10,05/06/2017 05:59,Argos,B,36.539,-123.5612,8463,235110,304,73,,,,,,
Dinga,167773,Mk10,05/06/2017 13:56,Argos,B,36.5737,-123.7435,9757,165735,574,48,,,,,,
Dinga,167773,Mk10,05/06/2017 14:15,Argos,B,36.5817,-123.7359,2681,42928,167,87,,,,,,
Dinga,167773,Mk10,05/06/2017 14:27,Argos,B,36.5821,-123.7358,2405,6073,952,86,,,,,,
Dinga,167773,Mk10,05/06/2017 15:55,Argos,A,36.5941,-123.7179,589,4061,85,122,,,,,,
Dinga,167773,Mk10,05/06/2017 16:13,Argos,2,36.6348,-123.7555,416,585,295,134,,,,,,
Dinga,167773,Mk10,06/06/2017 03:10,Argos,2,36.5609,-123.6076,354,453,276,85,,,,,,
Dinga,167773,Mk10,06/06/2017 03:42,Argos,B,36.5626,-123.6046,1594,1988,1278,91,,,,,,
Dinga,167773,Mk10,06/06/2017 03:48,Argos,B,36.5697,-123.6173,850,5341,135,49,,,,,,
Dinga,167773,Mk10,06/06/2017 13:19,Argos,B,36.6221,-123.5443,3235,4049,2583,93,,,,,,
Dinga,167773,Mk10,06/06/2017 13:54,Argos,B,36.7256,-123.3932,3078,4156,2280,109,,,,,,
Dinga,167773,Mk10,07/06/2017 02:47,Argos,2,36.3638,-123.0561,427,638,286,80,,,,,,
Dinga,167773,Mk10,07/06/2017 03:17,Argos,3,36.3567,-123.0335,234,641,85,115,,,,,,
Dinga,167773,Mk10,07/06/2017 03:27,Argos,3,36.3509,-123.0325,221,336,145,57,,,,,,
Dinga,167773,Mk10,07/06/2017 03:40,Argos,B,36.3517,-123.0171,475,1197,188,169,,,,,,
Dinga,167773,Mk10,07/06/2017 05:18,Argos,1,36.2538,-122.985,632,7808,51,77,,,,,,
Dinga,167773,Mk10,07/06/2017 13:23,Argos,A,36.0523,-122.8814,308,817,116,153,,,,,,
Dinga,167773,Mk10,08/06/2017 04:01,Argos,B,35.8801,-122.6797,3493,6176,1975,85,,,,,,
Dinga,167773,Mk10,08/06/2017 04:17,Argos,B,35.8995,-122.6893,7271,25293,2089,132,,,,,,
Dinga,167773,Mk10,08/06/2017 04:27,Argos,A,35.9794,-122.7151,719,2287,225,9,,,,,,
Dinga,167773,Mk10,08/06/2017 04:56,Argos,3,35.958,-122.7195,139,570,33,76,,,,,,
Dinga,167773,Mk10,08/06/2017 04:56,Argos,3,35.958,-122.7195,139,570,33,76,,,,,,
Dinga,167773,Mk10,08/06/2017 13:01,Argos,B,35.8039,-122.6022,2685,4339,1660,96,,,,,,
Dinga,167773,Mk10,08/06/2017 14:37,Argos,1,35.8508,-122.7935,1249,3511,444,106,,,,,,
Dinga,167773,Mk10,08/06/2017 18:13,Argos,1,35.8879,-122.756,793,13086,48,109,,,,,,
Dinga,167773,Mk10,09/06/2017 03:35,Argos,B,35.8217,-122.8063,3042,4750,1947,75,,,,,,
Dinga,167773,Mk10,09/06/2017 03:55,Argos,3,35.8841,-122.615,199,278,142,55,,,,,,
Dinga,167773,Mk10,09/06/2017 04:39,Argos,B,35.8801,-122.6084,682,3553,130,132,,,,,,
Dinga,167773,Mk10,09/06/2017 05:29,Argos,B,35.8745,-122.609,1187,1604,877,116,,,,,,
Dinga,167773,Mk10,09/06/2017 18:41,Argos,2,35.7859,-122.4569,295,775,112,98,,,,,,
Dinga,167773,Mk10,10/06/2017 01:41,Argos,B,35.7357,-122.432,9006,11251,7208,76,,,,,,
Dinga,167773,Mk10,10/06/2017 02:51,Argos,3,35.7456,-122.3532,195,550,69,73,,,,,,
Dinga,167773,Mk10,10/06/2017 03:11,Argos,A,35.7264,-122.3548,189,223,159,175,,,,,,
Dinga,167773,Mk10,10/06/2017 03:22,Argos,A,35.7253,-122.3461,368,2697,50,100,,,,,,
Dinga,167773,Mk10,10/06/2017 04:17,Argos,B,35.7146,-122.3249,1040,1561,692,91,,,,,,
Dinga,167773,Mk10,10/06/2017 13:00,Argos,B,35.4158,-121.9062,2355,4494,1234,70,,,,,,
Dinga,167773,Mk10,10/06/2017 13:29,Argos,0,35.1829,-122.0534,2330,6985,777,65,,,,,,
Dinga,167773,Mk10,10/06/2017 13:47,Argos,2,35.2127,-122.0549,327,377,283,73,,,,,,
Dinga,167773,Mk10,10/06/2017 18:22,Argos,2,35.1255,-122.075,252,491,128,107,,,,,,
Dinga,167773,Mk10,11/06/2017 02:38,Argos,B,35.0025,-121.914,2694,42395,171,77,,,,,,
Dinga,167773,Mk10,11/06/2017 02:49,Argos,1,34.9754,-122.0509,880,8730,88,89,,,,,,
Dinga,167773,Mk10,11/06/2017 02:54,Argos,3,34.9705,-122.0638,217,488,96,104,,,,,,
Dinga,167773,Mk10,11/06/2017 03:58,Argos,B,34.9498,-122.0409,1605,2097,1227,81,,,,,,
Dinga,167773,Mk10,11/06/2017 13:20,Argos,1,34.6642,-121.8608,509,879,294,9,,,,,,
Dinga,167773,Mk10,11/06/2017 13:25,Argos,2,34.6645,-121.8689,393,428,360,10,,,,,,
Dinga,167773,Mk10,12/06/2017 02:24,Argos,B,34.492,-121.6575,6522,201783,210,94,,,,,,
Dinga,167773,Mk10,12/06/2017 02:24,Argos,B,34.5166,-121.9779,6743,115341,394,92,,,,,,
Dinga,167773,Mk10,12/06/2017 02:25,Argos,B,34.5195,-121.7795,5818,220235,153,78,,,,,,
Dinga,167773,Mk10,12/06/2017 04:05,Argos,B,34.482,-121.7367,6443,17883,2321,76,,,,,,
Dinga,167773,Mk10,12/06/2017 04:05,Argos,B,34.4716,-121.7616,6706,19660,2287,81,,,,,,
Dinga,167773,Mk10,12/06/2017 13:10,Argos,B,34.0848,-121.6158,1672,15518,180,169,,,,,,
Dinga,167773,Mk10,13/06/2017 01:58,Argos,B,33.6475,-121.3936,3073,6779,1392,82,,,,,,
Dinga,167773,Mk10,13/06/2017 02:14,Argos,A,33.688,-121.4817,241,1088,53,63,,,,,,
Dinga,167773,Mk10,13/06/2017 03:31,Argos,B,33.6455,-121.4636,1146,1534,856,100,,,,,,
Dinga,167773,Mk10,13/06/2017 13:03,Argos,B,33.2628,-121.3319,2709,29822,246,102,,,,,,
Dinga,167773,Mk10,13/06/2017 13:06,Argos,B,33.3416,-121.3107,2559,8102,808,67,,,,,,
Dinga,167773,Mk10,14/06/2017 01:21,Argos,1,33.208,-121.4639,1485,10530,209,65,,,,,,
Dinga,167773,Mk10,14/06/2017 01:31,Argos,B,33.2099,-121.4626,1268,17130,93,80,,,,,,
Dinga,167773,Mk10,14/06/2017 02:58,Argos,A,33.2167,-121.4713,193,823,45,101,,,,,,
Dinga,167773,Mk10,14/06/2017 03:12,Argos,B,33.2125,-121.4706,534,694,410,93,,,,,,
Dinga,167773,Mk10,14/06/2017 03:43,Argos,B,33.2074,-121.4708,931,1111,779,89,,,,,,
Dinga,167773,Mk10,14/06/2017 05:26,Argos,B,33.1842,-121.4647,1712,1925,1521,92,,,,,,
Dinga,167773,Mk10,15/06/2017 01:07,Argos,B,32.8342,-121.3762,1707,30822,94,125,,,,,,
Dinga,167773,Mk10,15/06/2017 02:27,Argos,1,32.765,-121.3246,1310,27197,63,101,,,,,,
Dinga,167773,Mk10,15/06/2017 02:46,Argos,2,32.7618,-121.3541,271,391,187,30,,,,,,
Dinga,167773,Mk10,15/06/2017 03:35,Argos,A,32.7278,-121.363,1418,11324,177,72,,,,,,
Dinga,167773,Mk10,16/06/2017 02:24,Argos,B,31.5285,-121.1812,6140,266633,141,78,,,,,,
Dinga,167773,Mk10,16/06/2017 03:19,Argos,B,31.4768,-121.0462,5655,14890,2147,74,,,,,,
Dinga,167773,Mk10,16/06/2017 03:39,Argos,B,31.5545,-120.5438,2883,18239,455,13,,,,,,
Dinga,167773,Mk10,16/06/2017 04:43,Argos,B,31.5187,-120.486,4886,6103,3910,30,,,,,,
Dinga,167773,Mk10,17/06/2017 01:22,Argos,B,30.9906,-119.6376,12102,330916,442,79,,,,,,
Dinga,167773,Mk10,17/06/2017 01:26,Argos,B,30.9677,-120.0171,2229,25166,197,42,,,,,,
Dinga,167773,Mk10,17/06/2017 01:52,Argos,B,30.9559,-120.0298,5847,20159,1695,43,,,,,,
Dinga,167773,Mk10,17/06/2017 04:23,Argos,B,30.7734,-119.9039,3477,21346,566,84,,,,,,
Dinga,167773,Mk10,17/06/2017 05:11,Argos,A,30.7396,-119.8202,518,10999,24,78,,,,,,
Dinga,167773,Mk10,18/06/2017 01:29,Argos,0,30.4343,-119.5787,25692,428330,1541,89,,,,,,
Dinga,167773,Mk10,18/06/2017 03:02,Argos,B,30.3776,-119.4712,28837,50360,16512,90,,,,,,
Dinga,167773,Mk10,18/06/2017 03:11,Argos,B,30.3938,-119.5019,44070,140427,13830,110,,,,,,
Dinga,167773,Mk10,18/06/2017 04:48,Argos,3,30.3293,-119.3836,241,676,85,58,,,,,,
Dinga,167773,Mk10,18/06/2017 05:48,Argos,3,30.282,-119.3645,236,450,123,52,,,,,,
Dinga,167773,Mk10,18/06/2017 13:44,Argos,B,30.0424,-119.1499,2710,16859,435,44,,,,,,
Dinga,167773,Mk10,18/06/2017 13:48,Argos,1,29.9887,-119.2431,652,2828,150,80,,,,,,
Dinga,167773,Mk10,18/06/2017 13:50,Argos,3,29.9957,-119.2249,208,280,154,116,,,,,,
Dinga,167773,Mk10,19/06/2017 01:02,Argos,A,29.8368,-119.0915,1759,13243,233,133,,,,,,
Dinga,167773,Mk10,19/06/2017 01:07,Argos,3,29.8143,-119.0653,153,249,93,95,,,,,,
Dinga,167773,Mk10,19/06/2017 03:43,Argos,A,29.7847,-119.0564,262,486,140,43,,,,,,
Dinga,167773,Mk10,19/06/2017 04:27,Argos,B,29.7629,-119.0374,929,1092,790,85,,,,,,
Dinga,167773,Mk10,19/06/2017 04:27,Argos,B,29.7753,-119.0417,1373,21264,88,130,,,,,,
Dinga,167773,Mk10,19/06/2017 05:21,Argos,A,29.7371,-118.9936,729,5598,94,64,,,,,,
Dinga,167773,Mk10,19/06/2017 13:13,Argos,2,29.515,-118.6523,307,984,95,71,,,,,,
Dinga,167773,Mk10,19/06/2017 13:25,Argos,1,29.513,-118.6393,578,711,468,133,,,,,,
Dinga,167773,Mk10,19/06/2017 13:31,Argos,B,29.5128,-118.639,1589,1821,1385,95,,,,,,
Dinga,167773,Mk10,19/06/2017 13:31,Argos,B,29.5103,-118.6467,2210,4097,1192,125,,,,,,
Dinga,167773,Mk10,20/06/2017 02:25,Argos,A,29.2014,-118.3039,347,957,125,27,,,,,,
Dinga,167773,Mk10,20/06/2017 02:34,Argos,B,29.202,-118.2695,2899,9749,862,73,,,,,,
Dinga,167773,Mk10,20/06/2017 04:14,Argos,B,29.1508,-118.208,3224,7841,1325,74,,,,,,
Dinga,167773,Mk10,20/06/2017 04:14,Argos,B,29.1558,-118.1989,3246,7330,1437,81,,,,,,
Dinga,167773,Mk10,20/06/2017 13:01,Argos,A,28.9565,-118.2036,1861,11342,305,44,,,,,,
Dinga,167773,Mk10,20/06/2017 13:21,Argos,B,29.0164,-118.2096,5273,22970,1210,171,,,,,,
Dinga,167773,Mk10,21/06/2017 01:03,Argos,B,28.9719,-118.2488,4357,96081,197,134,,,,,,
Dinga,167773,Mk10,21/06/2017 01:51,Argos,B,28.9447,-118.224,2830,7841,1021,132,,,,,,
Dinga,167773,Mk10,21/06/2017 02:17,Argos,2,28.9449,-118.2292,443,4100,47,73,,,,,,
Dinga,167773,Mk10,22/06/2017 01:30,Argos,A,28.9499,-118.2148,803,10023,64,66,,,,,,
Dinga,167773,Mk10,22/06/2017 02:09,Argos,B,28.9471,-118.2268,1503,7737,291,21,,,,,,
Dinga,167773,Mk10,22/06/2017 02:12,Argos,B,28.946,-118.2269,243,704,84,99,,,,,,
Dinga,167773,Mk10,22/06/2017 05:06,Argos,A,28.9454,-118.2223,558,9897,31,82,,,,,,
Dinga,167773,Mk10,22/06/2017 13:22,Argos,B,28.9523,-118.2166,2014,60928,66,50,,,,,,
Dinga,167773,Mk10,22/06/2017 13:52,Argos,A,28.9445,-118.2236,170,503,57,85,,,,,,
Dinga,167773,Mk10,23/06/2017 01:04,Argos,B,28.9181,-118.2006,2804,6478,1213,90,,,,,,
Dinga,167773,Mk10,23/06/2017 04:01,Argos,B,28.9621,-118.2258,2613,98403,69,101,,,,,,
Dinga,167773,Mk10,23/06/2017 04:43,Argos,B,28.9816,-118.3272,4454,16767,1183,102,,,,,,Lat > 4 deviations from mean
Dinga,167773,Mk10,23/06/2017 13:28,Argos,2,28.9432,-118.222,485,1431,164,70,,,,,,
Dinga,167773,Mk10,23/06/2017 14:23,Argos,3,28.9448,-118.2261,164,201,133,151,,,,,,
Dinga,167773,Mk10,24/06/2017 01:11,Argos,3,28.9461,-118.2267,215,384,120,12,,,,,,
Dinga,167773,Mk10,24/06/2017 01:44,Argos,A,28.9482,-118.2245,241,862,67,58,,,,,,
Dinga,167773,Mk10,24/06/2017 04:25,Argos,3,28.9441,-118.2252,194,716,52,59,,,,,,
Dinga,167773,Mk10,24/06/2017 13:01,Argos,B,28.938,-118.2233,1785,26497,120,48,,,,,,
Dinga,167773,Mk10,25/06/2017 01:33,Argos,B,28.9406,-118.2265,2127,26025,173,61,,,,,,
Dinga,167773,Mk10,25/06/2017 01:51,Argos,A,28.9478,-118.2125,1433,45201,45,73,,,,,,
Dinga,167773,Mk10,25/06/2017 04:03,Argos,B,28.9419,-118.2042,1853,16256,211,74,,,,,,
Dinga,167773,Mk10,26/06/2017 01:31,Argos,B,28.9457,-118.1496,2169,85417,55,88,,,,,,
Dinga,167773,Mk10,26/06/2017 01:50,Argos,B,28.9455,-118.1449,2275,14348,360,89,,,,,,
Dinga,167773,Mk10,26/06/2017 03:31,Argos,B,28.9444,-118.136,2066,4118,1036,83,,,,,,
